cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_7.json;3163,01;2385,97;1,3257;148,88;4;0,00
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_8.json;1864,15;1678,31;1,1107;32,90;3;0,00
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_9.json;2585,09;1988,68;1,2999;727,93;7;0,50
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_1.json;60127,58;48490,86;1,2400;16016,12;108;71,42
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_10.json;60651,60;48721,31;1,2449;17013,91;205;135,48
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_2.json;58249,38;48081,36;1,2115;19830,55;189;140,26
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_3.json;56349,79;48593,16;1,1596;22418,18;335;232,96
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_4.json;54816,19;48302,09;1,1349;22941,55;329;289,81
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_5.json;58453,35;48218,42;1,2123;20595,02;283;265,12
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_6.json;60592,18;48039,78;1,2613;17675,52;243;211,67
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_7.json;60738,59;47967,87;1,2662;15838,89;185;223,02
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_8.json;68214,56;48206,46;1,4151;8960,43;38;35,00
HLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHH\HLHHHHH_9.json;63706,48;48789,63;1,3057;18370,25;214;183,91
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_1.json;19844,72;14159,67;1,4015;3144,56;12;1,54
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_10.json;19983,40;14136,40;1,4136;382,85;3;0,50
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_2.json;19854,59;14118,91;1,4062;1067,86;7;0,96
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_3.json;20718,19;14206,16;1,4584;622,25;3;0,51
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_4.json;19918,61;14191,95;1,4035;1130,92;7;0,50
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_5.json;19303,96;14206,98;1,3588;1485,26;5;0,50
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_6.json;16599,46;14279,63;1,1625;2874,21;12;1,00
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_7.json;19179,54;14452,14;1,3271;1993,65;11;1,00
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_8.json;19486,24;14197,39;1,3725;746,32;9;1,39
HLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHHL\HLHHHHL_9.json;20833,19;14097,27;1,4778;840,32;4;0,50
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_1.json;56329,34;48106,56;1,1709;23605,21;27;18,99
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_10.json;56652,97;47263,82;1,1987;19250,69;21;19,55
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_2.json;58050,94;48010,58;1,2091;19270,71;21;19,62
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_3.json;56878,47;47601,25;1,1949;20858,54;28;23,44
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_4.json;62569,44;48257,56;1,2966;25184,97;25;19,96
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_5.json;62608,13;47634,72;1,3143;16875,09;19;16,55
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_6.json;58968,40;48668,37;1,2116;10243,12;11;7,55
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_7.json;59487,89;47811,09;1,2442;15306,87;15;12,21
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_8.json;56813,69;48077,90;1,1817;24319,80;32;24,06
HLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLH\HLHHHLH_9.json;57037,82;48419,76;1,1780;16780,92;40;34,41
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_1.json;14892,23;14279,56;1,0429;7854,16;8;0,68
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_10.json;15087,56;14404,32;1,0474;1490,20;3;0,00
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_2.json;16810,99;14254,65;1,1793;2689,51;3;0,51
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_3.json;15833,17;13837,95;1,1442;1122,17;4;0,00
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_4.json;15179,92;14304,98;1,0612;3423,79;6;0,54
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_5.json;18942,95;14058,44;1,3474;3351,36;3;0,00
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_6.json;14720,53;14269,30;1,0316;1792,70;2;0,51
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_7.json;16838,40;13844,05;1,2163;4195,52;5;0,00
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_8.json;15772,00;14340,46;1,0998;3136,47;3;0,00
HLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHHLL\HLHHHLL_9.json;14178,21;13933,36;1,0176;3309,34;3;1,01
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_1.json;61260,94;48593,08;1,2607;17778,43;158;159,93
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_10.json;60759,34;48370,12;1,2561;16489,98;145;144,09
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_2.json;55849,81;48703,53;1,1467;22473,03;277;268,89
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_3.json;59132,46;48438,73;1,2208;17189,13;200;194,50
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_4.json;65667,94;48392,75;1,3570;14404,44;97;92,88
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_5.json;57326,50;48787,03;1,1750;23132,85;225;252,63
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_6.json;57133,16;48869,17;1,1691;24110,57;338;307,76
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_7.json;63461,54;48924,76;1,2971;17611,18;152;130,35
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_8.json;61303,92;48587,48;1,2617;12361,07;75;64,20
HLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHH\HLHHLHH_9.json;57509,93;48533,35;1,1850;19926,12;207;170,94
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_1.json;18739,06;14174,88;1,3220;1572,88;8;0,52
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_10.json;18399,15;14198,33;1,2959;4089,84;22;1,50
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_2.json;19001,95;14242,08;1,3342;1174,24;9;1,07
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_3.json;20654,44;14424,32;1,4319;1469,42;7;0,53
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_4.json;19726,35;14263,96;1,3830;1405,12;9;1,01
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_5.json;22713,77;14312,13;1,5870;360,14;4;0,50
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_6.json;20783,85;14336,35;1,4497;828,79;3;0,50
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_7.json;19727,76;14314,08;1,3782;848,12;7;0,50
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_8.json;20210,82;14418,46;1,4017;274,26;4;0,53
HLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLHL\HLHHLHL_9.json;19477,50;14417,25;1,3510;655,11;7;0,50
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_1.json;52135,47;47925,47;1,0878;28895,40;38;33,24
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_10.json;59151,10;48602,44;1,2170;16006,70;16;15,64
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_2.json;54275,56;48187,57;1,1263;27858,18;32;33,07
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_3.json;51973,12;48556,51;1,0704;24802,03;51;65,54
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_4.json;59441,44;48336,10;1,2298;20549,10;30;17,93
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_5.json;59657,83;48899,12;1,2200;10459,54;18;12,32
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_6.json;59437,12;48248,75;1,2319;18871,35;19;11,35
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_7.json;52603,64;48497,63;1,0847;20133,77;40;24,99
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_8.json;55444,92;48762,92;1,1370;27194,55;33;20,00
HLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLH\HLHHLLH_9.json;57580,34;48537,87;1,1863;14672,68;19;10,36
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_1.json;15876,12;14437,69;1,0996;4214,30;6;0,00
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_10.json;15011,09;14290,34;1,0504;5473,15;7;0,50
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_2.json;18977,23;14371,13;1,3205;3981,34;3;0,00
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_3.json;19259,06;14407,38;1,3368;1613,05;3;0,00
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_4.json;14757,97;14596,67;1,0111;2360,75;4;1,01
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_5.json;14719,41;14274,51;1,0312;0,00;1;0,00
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_6.json;15649,48;14034,69;1,1151;987,54;3;0,00
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_7.json;15279,96;14028,42;1,0892;3621,38;6;0,54
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_8.json;16067,79;14678,33;1,0947;3544,17;7;0,00
HLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHHLLL\HLHHLLL_9.json;14219,62;14115,51;1,0074;3137,61;4;0,00
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_1.json;59418,06;48382,85;1,2281;19688,60;186;163,24
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_10.json;56380,14;48621,41;1,1596;18320,96;318;262,33
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_2.json;58196,83;48214,75;1,2070;16084,51;350;295,67
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_3.json;57560,48;48727,79;1,1813;21640,52;243;196,51
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_4.json;61895,72;49001,95;1,2631;16613,94;159;143,09
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_5.json;57588,93;48192,78;1,1950;25452,37;360;331,25
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_6.json;60827,04;48596,20;1,2517;18952,13;201;161,08
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_7.json;56477,45;48057,79;1,1752;24035,70;257;215,59
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_8.json;60375,68;48036,56;1,2569;23767,49;227;202,60
HLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHH\HLHLHHH_9.json;55224,64;48098,72;1,1482;25787,81;272;237,15
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_1.json;19329,51;14268,49;1,3547;2151,72;9;1,39
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_10.json;19210,77;14201,51;1,3527;2061,51;2;0,00
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_2.json;19920,62;14256,65;1,3973;1198,44;3;0,50
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_3.json;19910,78;14301,45;1,3922;2464,42;4;0,76
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_4.json;21143,94;14400,36;1,4683;562,70;5;0,50
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_5.json;19309,47;14392,62;1,3416;1469,80;10;1,77
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_6.json;21105,77;14147,22;1,4919;269,60;4;1,01
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_7.json;19308,78;14177,93;1,3619;1338,01;8;0,86
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_8.json;19581,93;14078,98;1,3909;1585,24;6;0,50
HLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHHL\HLHLHHL_9.json;19845,66;14489,07;1,3697;2316,14;7;0,00
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_1.json;52045,34;47701,50;1,0911;26735,69;24;16,48
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_10.json;48481,96;47977,11;1,0105;27258,87;35;25,98
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_2.json;54440,10;47616,91;1,1433;12081,72;23;18,11
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_3.json;63316,95;48624,24;1,3022;10020,06;15;11,04
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_4.json;52220,09;48066,99;1,0864;12081,82;21;16,46
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_5.json;63302,03;48293,82;1,3108;16306,45;19;14,70
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_6.json;57639,08;48179,40;1,1963;28851,95;34;28,11
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_7.json;61774,25;48178,82;1,2822;16641,15;17;12,11
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_8.json;66795,62;48220,88;1,3852;10658,24;12;9,90
HLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLH\HLHLHLH_9.json;62544,97;48051,79;1,3016;16935,71;37;27,51
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_1.json;16447,63;13990,76;1,1756;3950,91;2;0,00
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_10.json;18773,13;14067,87;1,3345;581,11;5;0,50
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_2.json;16474,50;14292,51;1,1527;1733,65;4;0,50
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_3.json;17488,90;14342,08;1,2194;4570,60;5;0,00
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_4.json;15084,85;14089,89;1,0706;0,00;1;0,00
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_5.json;18972,67;14250,24;1,3314;1750,94;3;0,50
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_6.json;16205,91;13853,85;1,1698;4217,26;3;0,00
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_7.json;14750,29;14450,40;1,0208;5586,19;6;0,00
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_8.json;18217,18;14313,26;1,2727;1612,52;8;0,75
HLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLHLL\HLHLHLL_9.json;15421,62;13989,08;1,1024;4298,62;5;0,00
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_1.json;58549,31;48513,92;1,2069;23064,39;277;192,12
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_10.json;59648,98;48651,48;1,2260;29061,28;273;224,67
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_2.json;58455,32;48685,59;1,2007;19892,30;396;324,34
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_3.json;56652,23;48777,04;1,1615;23218,54;293;272,27
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_4.json;61314,66;48424,11;1,2662;11494,94;154;130,07
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_5.json;60283,71;48654,83;1,2390;19924,83;109;87,53
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_6.json;58558,53;48885,37;1,1979;20204,16;212;183,64
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_7.json;56409,93;48669,27;1,1590;19701,27;258;226,80
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_8.json;59213,25;48835,47;1,2125;18976,73;280;232,73
HLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHH\HLHLLHH_9.json;57073,66;48699,18;1,1720;24218,82;211;213,70
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_1.json;19737,31;14345,21;1,3759;538,71;6;0,50
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_10.json;18942,76;14310,45;1,3237;2664,65;12;0,50
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_2.json;20895,45;14378,72;1,4532;2500,26;9;1,36
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_3.json;18733,47;14001,36;1,3380;4047,90;16;1,45
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_4.json;19376,78;14278,11;1,3571;2085,91;5;0,00
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_5.json;19508,53;14301,82;1,3641;361,55;4;0,50
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_6.json;20934,48;14266,93;1,4673;322,07;6;0,50
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_7.json;20566,68;14453,47;1,4230;1231,34;5;1,05
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_8.json;18744,42;14233,23;1,3169;2473,48;9;0,93
HLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLHL\HLHLLHL_9.json;20278,91;14072,81;1,4410;685,87;5;0,51
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_1.json;55177,52;48243,49;1,1437;18895,24;21;14,14
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_10.json;59500,49;48956,17;1,2154;20556,99;22;15,82
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_2.json;53282,47;48632,63;1,0956;33276,18;44;33,66
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_3.json;57625,08;49103,99;1,1735;25453,72;35;27,48
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_4.json;55157,88;48986,67;1,1260;18307,37;31;23,68
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_5.json;56282,68;48602,69;1,1580;24042,83;45;34,04
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_6.json;56678,48;48834,24;1,1606;11985,19;21;17,75
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_7.json;51870,22;48021,22;1,0802;29093,88;32;20,88
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_8.json;55152,23;48704,72;1,1324;22004,28;32;23,01
HLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLH\HLHLLLH_9.json;57241,29;48081,68;1,1905;30185,10;41;29,89
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_1.json;15346,20;14344,63;1,0698;2487,36;3;0,00
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_10.json;15252,53;14287,97;1,0675;4680,20;3;0,50
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_2.json;14302,43;14227,28;1,0053;3483,79;4;0,00
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_3.json;14643,94;14406,63;1,0165;6876,53;5;0,50
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_4.json;16157,55;14069,12;1,1484;7227,23;6;0,50
